recipe_id,recipe_code,cheese_type,variant_name,origin_style,aging_days,milk_type_required,fat_content_pct,moisture_pct,salt_pct,starter_culture,coagulation_method,yield_ratio_pct,shelf_life_days,certification,version,status,created_by,last_updated,notes
456910,RCP51073,Swiss,Swiss Premium,American Style,180,Cow,14.7,63.5,0.98,Mesophilic,Rennet,11.79,180,Organic,v1.1,Active,CHEM-104,2019-01-05,Export grade
391376,RCP67114,Parmesan,Parmesan Classic,Indonesian Local,0,Goat,27.6,43.2,2.08,Mesophilic,Rennet,20.37,21,Halal,v2.0,Active,CHEM-113,2022-12-02,Award-winning formula
587993,RCP41585,Brie,Brie Extra Aged,American Style,0,Cow,41.8,54.4,0.68,Mesophilic,Enzymatic,9.96,30,None,v1.0,Active,CHEM-147,2024-06-29,Pilot batch
751844,RCP57789,Cheddar,Cheddar Bold,Dutch Heritage,60,Cow,25.5,33.3,1.55,Natural,Rennet,15.22,365,Halal,v1.1,Active,CHEM-112,2021-02-25,Pilot batch
194793,RCP25752,Cheddar,Cheddar Light,English Classic,0,Cow,33.3,31.5,1.81,Thermophilic,Acid,19.27,21,Organic,v4.0,Discontinued,CHEM-145,2024-12-04,Export grade
489706,RCP70617,Cheddar,Cheddar Young,Traditional Italian,180,Cow,16.7,55.0,1.64,Washed Rind,Rennet,14.43,180,Halal,v4.0,Discontinued,CHEM-103,2024-01-01,Standard production
653547,RCP83514,Ricotta,Ricotta Reserve,Indonesian Local,0,Cow,17.7,41.1,2.75,Washed Rind,Acid,8.57,60,Kosher,v4.0,Discontinued,CHEM-141,2019-07-12,Seasonal only
719082,RCP52139,Cheddar,Cheddar Artisan,American Style,30,Cow,30.5,42.9,2.65,Thermophilic,Acid,14.88,60,None,v1.1,Active,CHEM-105,2024-08-02,Export grade
129263,RCP18231,Cheddar,Cheddar Artisan,Dutch Heritage,0,Goat,19.9,28.8,3.09,Natural,Acid,16.45,21,Halal,v2.0,Active,CHEM-112,2022-03-09,Domestic market
162032,RCP38770,Mozzarella,Mozzarella Light,Fusion Modern,0,Goat,26.0,56.9,1.42,Natural,Acid,16.77,30,Halal,v3.0,Active,CHEM-119,2023-06-01,High demand
784632,RCP49511,Cheddar,Cheddar Premium,American Style,90,Goat,39.4,35.4,3.41,Natural,Rennet,8.62,60,Halal,v3.0,In Review,CHEM-116,2021-06-30,Domestic market
325881,RCP15343,Mozzarella,Mozzarella Reserve,American Style,60,Cow,17.2,34.5,3.0,Mold-Ripened,Acid,17.07,730,Halal,v2.0,Archived,CHEM-112,2019-03-15,Export grade
194829,RCP17923,Parmesan,Parmesan Light,Traditional Italian,365,Cow,30.2,67.0,2.84,Mixed Culture,Heat-Acid,21.43,60,Halal+Organic,v3.1,Archived,CHEM-148,2019-04-07,Standard production
751886,RCP66024,Gouda,Gouda Light,English Classic,0,Cow,29.4,46.2,3.63,Mesophilic,Rennet,17.48,30,Halal,v1.1,Archived,CHEM-113,2022-02-08,Pilot batch
129295,RCP39879,Cheddar,Cheddar Extra Aged,Fusion Modern,365,Mixed,41.3,41.0,0.57,Mixed Culture,Rennet,8.97,730,Halal,v1.1,Active,CHEM-129,2019-06-20,Review pending
194834,RCP55868,Mozzarella,Mozzarella Young,Fusion Modern,30,Mixed,31.8,48.6,4.0,Thermophilic,Heat-Acid,18.3,365,None,v2.1,Active,CHEM-125,2022-10-14,Standard production
391445,RCP60266,Brie,Brie Premium,Dutch Heritage,60,Cow,29.5,38.3,1.05,Mold-Ripened,Rennet,12.67,180,None,v3.1,Active,CHEM-136,2021-03-14,Review pending
456989,RCP75572,Brie,Brie Young,Traditional Italian,180,Sheep,10.0,23.9,1.37,Mesophilic,Rennet,10.47,365,Halal,v1.0,Discontinued,CHEM-122,2021-05-09,Award-winning formula
522531,RCP77651,Gouda,Gouda Young,American Style,180,Cow,13.1,55.5,1.96,Natural,Heat-Acid,21.94,180,Halal,v1.0,Active,CHEM-111,2024-09-17,High demand
391462,RCP57485,Ricotta,Ricotta Classic,French Artisan,60,Cow,23.0,70.7,3.13,Natural,Rennet,20.78,21,None,v2.1,Active,CHEM-126,2023-10-07,Standard production
850222,RCP48736,Cheddar,Cheddar Artisan,American Style,730,Cow,34.8,33.5,3.88,Mixed Culture,Rennet,19.19,365,Kosher,v2.1,Active,CHEM-149,2020-09-17,High demand
915763,RCP56659,Swiss,Swiss Reserve,Traditional Italian,180,Mixed,40.8,68.8,0.84,Thermophilic,Rennet,14.65,90,Halal,v2.1,Active,CHEM-135,2019-09-19,Domestic market
358719,RCP15933,Colby,Colby Artisan,Swiss Alpine,730,Buffalo,27.8,20.3,0.58,Mixed Culture,Acid,15.62,30,ISO22000,v3.0,Active,CHEM-112,2023-09-01,High demand
325951,RCP82096,Cheddar,Cheddar Reserve,Traditional Italian,0,Cow,40.6,68.0,1.69,Washed Rind,Rennet,11.87,30,None,v2.1,Active,CHEM-107,2024-12-28,Domestic market
325954,RCP40734,Camembert,Camembert Extra Aged,Swiss Alpine,60,Sheep,39.9,64.1,1.37,Thermophilic,Acid,14.66,180,Halal,v4.0,Discontinued,CHEM-150,2020-04-10,Domestic market
129348,RCP34352,Gouda,Gouda Reserve,Indonesian Local,365,Cow,31.4,52.8,1.32,Washed Rind,Enzymatic,8.95,90,None,v2.1,Active,CHEM-119,2019-12-03,Award-winning formula
948550,RCP86172,Brie,Brie Artisan,Fusion Modern,730,Mixed,20.0,41.4,0.83,Washed Rind,Enzymatic,13.5,21,None,v1.1,In Review,CHEM-132,2019-08-24,High demand
194896,RCP51678,Cheddar,Cheddar Classic,English Classic,180,Mixed,39.4,67.0,1.65,Washed Rind,Rennet,21.27,30,None,v4.0,Archived,CHEM-128,2022-10-17,Seasonal only
981330,RCP37043,Cheddar,Cheddar Artisan,Swiss Alpine,90,Sheep,44.9,32.0,3.41,Natural,Enzymatic,11.18,21,None,v3.0,Active,CHEM-128,2020-08-25,Standard production
915796,RCP72507,Cheddar,Cheddar Premium,American Style,30,Cow,15.0,26.4,1.84,Mixed Culture,Rennet,19.08,60,None,v4.0,Active,CHEM-113,2023-12-01,Export grade
227681,RCP37243,Parmesan,Parmesan Classic,Indonesian Local,0,Mixed,21.0,24.9,1.38,Mesophilic,Rennet,13.09,21,Organic,v3.0,Active,CHEM-115,2022-07-28,Pilot batch
588130,RCP11501,Cheddar,Cheddar Young,Dutch Heritage,180,Goat,34.8,38.7,1.24,Natural,Rennet,9.08,730,None,v1.0,Archived,CHEM-137,2021-01-08,High demand
784746,RCP67024,Parmesan,Parmesan Light,Dutch Heritage,0,Cow,25.7,67.0,1.52,Washed Rind,Heat-Acid,14.08,14,Halal,v3.0,Active,CHEM-117,2020-06-30,Export grade
457069,RCP61180,Swiss,Swiss Extra Aged,English Classic,0,Buffalo,12.1,55.1,0.75,Mixed Culture,Acid,13.54,90,Halal,v2.0,Active,CHEM-137,2022-08-18,Domestic market
194926,RCP60579,Cheddar,Cheddar Artisan,American Style,0,Mixed,10.9,32.3,3.81,Washed Rind,Rennet,10.66,14,Halal+Organic,v1.1,In Review,CHEM-146,2023-04-28,Seasonal only
719214,RCP38236,Brie,Brie Young,Indonesian Local,30,Buffalo,13.5,46.3,3.3,Mesophilic,Acid,11.96,21,Halal,v1.0,Archived,CHEM-143,2023-01-07,High demand
227694,RCP44980,Emmental,Emmental Bold,Fusion Modern,60,Sheep,11.6,65.3,3.11,Thermophilic,Acid,8.07,30,Kosher,v3.1,Archived,CHEM-101,2022-10-06,Pilot batch
489841,RCP24085,Camembert,Camembert Light,American Style,60,Sheep,13.6,54.4,3.85,Thermophilic,Rennet,18.5,30,Halal,v2.1,Active,CHEM-108,2022-02-21,Pilot batch
522606,RCP75229,Parmesan,Parmesan Reserve,Indonesian Local,60,Sheep,21.3,21.4,3.1,Natural,Rennet,19.82,90,Halal,v4.0,Active,CHEM-137,2019-03-29,High demand
489842,RCP53639,Cheddar,Cheddar Light,Dutch Heritage,0,Cow,24.3,61.3,1.69,Natural,Rennet,12.27,90,Organic,v2.0,Active,CHEM-112,2020-07-01,Review pending
719240,RCP55255,Mozzarella,Mozzarella Classic,Dutch Heritage,0,Cow,33.8,31.1,2.23,Mold-Ripened,Rennet,11.13,365,Halal,v2.1,In Review,CHEM-141,2020-11-15,Export grade
719241,RCP89306,Cheddar,Cheddar Classic,Traditional Italian,180,Cow,39.8,35.3,1.6,Mesophilic,Rennet,14.64,21,None,v2.1,Active,CHEM-143,2020-06-04,Pilot batch
391560,RCP30277,Mozzarella,Mozzarella Light,Fusion Modern,30,Goat,25.9,68.2,3.43,Mixed Culture,Rennet,11.57,21,Halal,v2.0,Active,CHEM-141,2019-08-07,High demand
784780,RCP93834,Parmesan,Parmesan Premium,Indonesian Local,90,Sheep,15.4,28.1,3.6,Washed Rind,Rennet,10.97,730,None,v2.0,Discontinued,CHEM-137,2020-03-01,Award-winning formula
981391,RCP62781,Cheddar,Cheddar Bold,American Style,0,Cow,19.9,61.2,3.58,Mixed Culture,Rennet,9.18,14,Halal,v3.0,Discontinued,CHEM-142,2021-10-24,Award-winning formula
653715,RCP27364,Gouda,Gouda Premium,American Style,90,Goat,10.6,21.8,1.1,Mixed Culture,Rennet,20.12,60,None,v4.0,Active,CHEM-122,2020-01-09,Award-winning formula
260504,RCP23095,Cheddar,Cheddar Premium,English Classic,60,Buffalo,25.6,44.0,2.23,Thermophilic,Rennet,17.36,30,Halal,v3.0,Archived,CHEM-101,2019-08-15,High demand
981406,RCP65282,Parmesan,Parmesan Premium,Fusion Modern,365,Cow,13.7,23.6,3.67,Mold-Ripened,Acid,9.88,30,Halal,v1.0,Active,CHEM-131,2022-12-14,High demand
981407,RCP82287,Cheddar,Cheddar Classic,Traditional Italian,0,Cow,37.4,30.3,2.7,Natural,Rennet,8.81,365,Halal,v4.0,Discontinued,CHEM-148,2022-05-16,Domestic market
194977,RCP59291,Gouda,Gouda Extra Aged,American Style,0,Cow,36.9,25.3,2.1,Natural,Acid,19.72,730,Halal,v4.0,Archived,CHEM-112,2023-02-26,High demand
489889,RCP31580,Mozzarella,Mozzarella Premium,French Artisan,60,Cow,43.2,73.8,1.8,Mesophilic,Acid,9.26,14,Halal,v2.0,Active,CHEM-129,2022-03-23,Export grade
162211,RCP84202,Brie,Brie Artisan,Traditional Italian,365,Cow,17.5,38.9,1.21,Mesophilic,Rennet,18.75,14,None,v3.1,In Review,CHEM-120,2022-06-04,Standard production
752036,RCP49254,Gouda,Gouda Young,Swiss Alpine,60,Cow,21.6,53.5,3.42,Mold-Ripened,Rennet,15.4,30,None,v1.0,Archived,CHEM-134,2021-12-05,Domestic market
358819,RCP59311,Emmental,Emmental Artisan,Traditional Italian,60,Cow,28.7,38.7,2.93,Natural,Rennet,12.37,90,ISO22000,v1.1,Active,CHEM-144,2022-01-24,Award-winning formula
457127,RCP55435,Parmesan,Parmesan Bold,English Classic,0,Cow,28.6,21.5,1.6,Thermophilic,Rennet,10.8,180,Halal+Organic,v3.1,Active,CHEM-127,2021-05-22,Export grade
817579,RCP81024,Cheddar,Cheddar Bold,Swiss Alpine,90,Sheep,33.1,73.9,3.38,Washed Rind,Rennet,13.17,14,Halal+Organic,v1.0,Active,CHEM-141,2024-04-02,High demand
719279,RCP31748,Gouda,Gouda Classic,Dutch Heritage,0,Cow,15.1,50.2,2.26,Mold-Ripened,Rennet,9.92,21,Halal,v4.0,Active,CHEM-135,2024-12-23,Review pending
424372,RCP54622,Brie,Brie Young,Indonesian Local,0,Cow,42.8,74.6,1.75,Washed Rind,Rennet,10.2,60,Kosher,v2.0,Archived,CHEM-141,2020-10-24,Review pending
457141,RCP90172,Parmesan,Parmesan Premium,Traditional Italian,30,Cow,30.6,41.5,3.49,Mesophilic,Rennet,8.42,14,Halal,v2.1,Active,CHEM-103,2020-05-02,Export grade
358847,RCP73437,Camembert,Camembert Premium,Dutch Heritage,180,Mixed,15.3,41.4,0.51,Mesophilic,Acid,15.84,180,Organic,v2.1,Active,CHEM-130,2022-04-03,Review pending
784831,RCP48400,Mozzarella,Mozzarella Premium,Traditional Italian,730,Cow,40.2,49.2,3.25,Mesophilic,Rennet,21.57,21,None,v2.1,In Review,CHEM-135,2022-02-04,High demand
489922,RCP24417,Cheddar,Cheddar Extra Aged,French Artisan,30,Cow,22.4,67.6,1.21,Mesophilic,Rennet,14.3,14,None,v2.0,Archived,CHEM-147,2019-12-08,High demand
948679,RCP84546,Mozzarella,Mozzarella Premium,Swiss Alpine,60,Cow,27.6,49.0,2.61,Washed Rind,Rennet,12.79,365,Organic,v2.0,Active,CHEM-112,2024-04-16,Domestic market
850378,RCP18053,Parmesan,Parmesan Extra Aged,American Style,60,Cow,19.9,42.4,1.56,Thermophilic,Rennet,19.39,21,Organic,v2.0,Archived,CHEM-140,2021-11-23,Export grade
358861,RCP14466,Gouda,Gouda Artisan,Fusion Modern,730,Cow,38.9,50.3,2.1,Mesophilic,Heat-Acid,20.5,30,Halal+Organic,v1.1,In Review,CHEM-118,2021-12-26,Standard production
227797,RCP74896,Emmental,Emmental Extra Aged,English Classic,0,Cow,31.5,23.7,3.72,Thermophilic,Enzymatic,20.58,730,Halal,v2.1,Experimental,CHEM-133,2021-02-16,Export grade
457174,RCP26116,Mozzarella,Mozzarella Young,Fusion Modern,60,Sheep,17.1,24.8,3.99,Thermophilic,Heat-Acid,21.68,30,Organic,v2.1,Active,CHEM-126,2020-01-15,Standard production
457176,RCP41048,Ricotta,Ricotta Bold,Traditional Italian,30,Cow,25.4,65.8,2.63,Mixed Culture,Enzymatic,15.25,60,Kosher,v4.0,Active,CHEM-137,2024-08-22,Award-winning formula
260571,RCP61805,Gouda,Gouda Reserve,French Artisan,0,Cow,43.6,24.2,3.0,Natural,Enzymatic,11.67,30,Organic,v3.0,Active,CHEM-116,2021-03-31,Export grade
948705,RCP91318,Ricotta,Ricotta Classic,American Style,0,Cow,15.6,38.2,2.29,Thermophilic,Enzymatic,8.86,730,Halal,v2.0,Active,CHEM-122,2022-07-07,Standard production
981480,RCP58479,Brie,Brie Extra Aged,American Style,730,Cow,41.7,54.1,2.38,Mesophilic,Heat-Acid,15.33,30,Halal,v3.1,Active,CHEM-112,2023-11-22,High demand
129517,RCP84870,Mozzarella,Mozzarella Artisan,English Classic,60,Sheep,39.1,65.4,0.5,Natural,Acid,10.43,60,None,v3.0,Discontinued,CHEM-116,2019-05-11,Export grade
326145,RCP40786,Mozzarella,Mozzarella Premium,American Style,30,Cow,17.3,47.3,2.03,Mesophilic,Rennet,19.26,21,Organic,v2.0,Active,CHEM-136,2019-05-31,Pilot batch
555526,RCP61035,Brie,Brie Classic,English Classic,60,Cow,43.1,25.5,0.94,Washed Rind,Rennet,13.43,21,Halal,v2.1,Active,CHEM-124,2020-05-12,Review pending
653830,RCP39853,Mozzarella,Mozzarella Extra Aged,American Style,0,Goat,17.8,22.5,1.23,Mesophilic,Rennet,16.25,180,None,v3.0,Archived,CHEM-120,2019-02-20,Domestic market
850442,RCP16684,Mozzarella,Mozzarella Artisan,American Style,365,Cow,16.7,20.5,2.95,Mold-Ripened,Acid,21.01,730,None,v2.1,Archived,CHEM-126,2022-11-21,Award-winning formula
293397,RCP66667,Brie,Brie Reserve,Traditional Italian,0,Cow,36.2,69.1,1.29,Natural,Rennet,15.47,60,Organic,v2.0,Active,CHEM-105,2019-08-01,Export grade
653845,RCP28799,Ricotta,Ricotta Young,French Artisan,0,Cow,31.9,32.3,1.92,Mixed Culture,Rennet,12.47,60,Halal,v3.0,Active,CHEM-130,2023-02-03,High demand
391705,RCP44247,Cheddar,Cheddar Premium,American Style,90,Cow,32.5,54.2,3.1,Natural,Acid,16.73,180,None,v1.1,Archived,CHEM-119,2024-05-23,Domestic market
883225,RCP76180,Parmesan,Parmesan Extra Aged,French Artisan,90,Mixed,16.9,35.0,2.3,Washed Rind,Rennet,14.24,730,Kosher,v2.0,Active,CHEM-106,2022-07-14,Export grade
490010,RCP37603,Cheddar,Cheddar Classic,American Style,60,Cow,39.9,65.3,3.52,Thermophilic,Rennet,17.36,30,None,v1.0,Active,CHEM-131,2022-08-11,Standard production
326173,RCP24577,Brie,Brie Reserve,French Artisan,60,Cow,12.9,65.1,2.0,Mixed Culture,Rennet,21.31,180,None,v3.1,Archived,CHEM-131,2022-11-20,Pilot batch
621088,RCP12325,Brie,Brie Classic,Indonesian Local,0,Cow,21.4,20.2,3.82,Mixed Culture,Acid,12.3,60,Organic,v2.0,Archived,CHEM-124,2020-10-29,Seasonal only
227875,RCP13929,Emmental,Emmental Classic,French Artisan,30,Cow,39.0,26.3,1.71,Washed Rind,Acid,10.36,180,Halal,v1.1,Archived,CHEM-145,2023-05-18,High demand
588327,RCP90024,Emmental,Emmental Young,Fusion Modern,0,Cow,44.7,75.0,3.42,Natural,Acid,18.81,14,Kosher,v2.0,Active,CHEM-128,2024-07-04,Seasonal only
588328,RCP45651,Ricotta,Ricotta Reserve,Traditional Italian,90,Cow,36.8,28.4,3.33,Mold-Ripened,Rennet,16.76,180,Halal,v3.1,Active,CHEM-146,2022-04-12,Seasonal only
522793,RCP31227,Camembert,Camembert Bold,Dutch Heritage,180,Goat,17.6,71.4,3.71,Natural,Rennet,8.35,90,None,v2.0,Archived,CHEM-127,2021-05-28,High demand
752171,RCP99072,Cheddar,Cheddar Light,Dutch Heritage,180,Cow,15.5,26.7,2.56,Mold-Ripened,Acid,8.75,365,Halal,v2.0,Archived,CHEM-145,2021-03-29,Seasonal only
555566,RCP88961,Brie,Brie Classic,Dutch Heritage,365,Cow,14.7,41.2,3.65,Mold-Ripened,Rennet,11.61,14,Halal,v3.0,Active,CHEM-115,2021-06-17,Standard production
522800,RCP46167,Swiss,Swiss Reserve,Fusion Modern,180,Goat,44.0,67.6,0.98,Washed Rind,Acid,9.16,21,Halal,v4.0,Archived,CHEM-139,2020-03-14,Standard production
555574,RCP51888,Cheddar,Cheddar Reserve,Indonesian Local,0,Cow,42.5,26.7,0.53,Natural,Enzymatic,10.91,14,Kosher,v1.1,Active,CHEM-114,2022-03-04,Standard production
195128,RCP68404,Cheddar,Cheddar Extra Aged,Swiss Alpine,30,Cow,13.1,69.4,2.7,Mesophilic,Rennet,21.67,30,Halal+Organic,v1.1,Active,CHEM-130,2020-01-04,Pilot batch
555579,RCP94402,Ricotta,Ricotta Premium,Fusion Modern,60,Cow,25.1,47.9,2.14,Mesophilic,Heat-Acid,21.55,365,Halal,v2.0,In Review,CHEM-124,2020-09-05,Export grade
391740,RCP90669,Parmesan,Parmesan Extra Aged,Dutch Heritage,0,Cow,32.8,44.1,0.93,Mixed Culture,Rennet,16.76,60,None,v2.0,Active,CHEM-134,2023-08-06,Export grade
195133,RCP22735,Camembert,Camembert Extra Aged,Traditional Italian,90,Sheep,23.3,23.1,2.8,Mesophilic,Enzymatic,16.09,730,Organic,v2.0,Active,CHEM-101,2023-08-28,Standard production
948798,RCP21703,Colby,Colby Reserve,Swiss Alpine,0,Cow,31.2,37.7,2.37,Thermophilic,Rennet,18.38,14,Halal+Organic,v3.1,In Review,CHEM-111,2022-07-02,High demand
752189,RCP72609,Cheddar,Cheddar Young,English Classic,730,Cow,40.3,24.4,2.14,Thermophilic,Rennet,20.92,730,Halal,v1.1,Discontinued,CHEM-103,2020-12-08,Export grade
424514,RCP22658,Ricotta,Ricotta Light,French Artisan,30,Cow,43.2,58.3,1.16,Mold-Ripened,Rennet,16.91,180,None,v1.0,In Review,CHEM-135,2020-03-08,Award-winning formula
391750,RCP10477,Cheddar,Cheddar Bold,Indonesian Local,180,Mixed,30.5,58.4,0.74,Washed Rind,Acid,19.43,90,Halal,v3.0,Active,CHEM-114,2022-02-10,Award-winning formula
522830,RCP34010,Parmesan,Parmesan Reserve,Indonesian Local,365,Cow,36.6,71.8,0.58,Washed Rind,Acid,9.92,90,Halal,v2.1,Active,CHEM-131,2020-09-26,High demand
817746,RCP85555,Cheddar,Cheddar Bold,American Style,90,Cow,38.5,41.2,0.84,Thermophilic,Rennet,15.18,365,ISO22000,v1.0,Discontinued,CHEM-122,2019-08-13,High demand
981597,RCP16294,Mozzarella,Mozzarella Reserve,Indonesian Local,30,Cow,42.9,59.5,0.64,Washed Rind,Acid,20.88,60,None,v2.0,Active,CHEM-126,2021-12-10,Review pending
457312,RCP37352,Mozzarella,Mozzarella Bold,Dutch Heritage,0,Cow,19.1,62.2,3.36,Thermophilic,Rennet,18.28,21,Organic,v2.0,Active,CHEM-123,2023-11-18,Award-winning formula
326244,RCP25266,Cheddar,Cheddar Artisan,Swiss Alpine,60,Cow,16.4,22.8,2.86,Mold-Ripened,Rennet,9.08,21,Halal,v4.0,In Review,CHEM-134,2022-03-23,Award-winning formula
391785,RCP70558,Brie,Brie Bold,Fusion Modern,60,Cow,11.6,62.5,3.44,Washed Rind,Acid,12.62,21,None,v3.0,Active,CHEM-150,2024-02-09,Pilot batch
391786,RCP82337,Colby,Colby Classic,Dutch Heritage,365,Cow,10.5,55.4,1.61,Mixed Culture,Rennet,21.84,14,Halal+Organic,v2.1,Active,CHEM-148,2022-08-18,Standard production
981612,RCP83881,Gouda,Gouda Extra Aged,Traditional Italian,60,Cow,40.8,61.1,0.51,Thermophilic,Rennet,11.72,730,Organic,v2.1,Experimental,CHEM-150,2024-06-19,High demand
522861,RCP44303,Emmental,Emmental Reserve,American Style,0,Cow,22.8,51.5,1.89,Mixed Culture,Rennet,17.4,365,None,v3.0,Archived,CHEM-139,2024-05-03,Seasonal only
227952,RCP59230,Parmesan,Parmesan Classic,Indonesian Local,0,Mixed,12.4,29.6,2.23,Washed Rind,Rennet,9.63,180,Halal,v3.1,In Review,CHEM-144,2024-04-17,Review pending
719475,RCP79698,Parmesan,Parmesan Artisan,Swiss Alpine,30,Cow,36.2,51.1,3.76,Natural,Enzymatic,21.12,365,Halal+Organic,v3.0,Active,CHEM-108,2022-08-08,Standard production
588405,RCP90666,Gouda,Gouda Bold,Fusion Modern,0,Goat,41.6,48.4,3.23,Natural,Rennet,13.54,365,Halal,v1.1,Active,CHEM-111,2019-12-29,Export grade
424569,RCP30057,Cheddar,Cheddar Premium,Fusion Modern,90,Cow,32.6,63.4,3.41,Mesophilic,Heat-Acid,8.39,60,Halal,v1.1,Active,CHEM-133,2024-04-14,Award-winning formula
785024,RCP54538,Mozzarella,Mozzarella Bold,Dutch Heritage,0,Cow,13.3,36.1,0.88,Mixed Culture,Rennet,17.16,60,Halal,v2.1,Active,CHEM-104,2019-02-01,Award-winning formula
883329,RCP21067,Gouda,Gouda Artisan,Fusion Modern,0,Cow,42.8,52.1,1.49,Washed Rind,Heat-Acid,18.4,90,None,v3.0,Discontinued,CHEM-138,2020-07-24,High demand
391812,RCP42095,Cheddar,Cheddar Reserve,Swiss Alpine,60,Goat,24.4,58.5,3.48,Washed Rind,Acid,15.71,180,Halal+Organic,v4.0,Active,CHEM-131,2020-06-08,High demand
424582,RCP67333,Brie,Brie Reserve,Indonesian Local,0,Sheep,11.9,40.3,2.42,Mixed Culture,Rennet,21.82,21,ISO22000,v1.0,Active,CHEM-144,2020-10-29,Standard production
326281,RCP38868,Swiss,Swiss Bold,Traditional Italian,60,Cow,42.2,71.0,3.95,Mesophilic,Rennet,18.19,90,Halal,v2.0,Active,CHEM-139,2023-10-17,Review pending
424588,RCP53103,Brie,Brie Bold,Indonesian Local,0,Buffalo,32.3,27.2,1.91,Mesophilic,Rennet,9.11,90,ISO22000,v2.1,Discontinued,CHEM-131,2020-10-20,Export grade
129678,RCP41928,Brie,Brie Extra Aged,American Style,30,Cow,25.2,42.5,2.81,Mold-Ripened,Heat-Acid,21.11,14,Halal,v3.0,Active,CHEM-135,2021-07-12,Domestic market
457363,RCP18624,Parmesan,Parmesan Premium,French Artisan,0,Cow,30.4,52.9,3.82,Mesophilic,Rennet,13.38,365,Kosher,v4.0,Active,CHEM-117,2024-11-24,Export grade
522900,RCP42934,Brie,Brie Extra Aged,English Classic,30,Cow,30.5,49.8,1.24,Mesophilic,Rennet,17.99,14,None,v1.0,Experimental,CHEM-104,2022-03-04,Seasonal only
162457,RCP77702,Cheddar,Cheddar Premium,French Artisan,60,Mixed,21.8,53.3,0.81,Washed Rind,Rennet,20.71,60,None,v1.0,Active,CHEM-112,2024-08-01,High demand
785051,RCP93418,Cheddar,Cheddar Reserve,Swiss Alpine,60,Buffalo,26.6,47.2,2.82,Thermophilic,Rennet,14.08,365,None,v1.0,In Review,CHEM-144,2024-06-01,Export grade
588448,RCP67019,Emmental,Emmental Light,Fusion Modern,365,Mixed,10.5,73.7,2.51,Mesophilic,Heat-Acid,20.02,365,Halal+Organic,v3.0,Archived,CHEM-128,2022-03-04,Seasonal only
588449,RCP49085,Cheddar,Cheddar Bold,Fusion Modern,0,Cow,10.5,43.6,1.82,Mold-Ripened,Acid,11.52,60,Halal+Organic,v3.1,Archived,CHEM-104,2024-05-09,Standard production
555685,RCP66798,Brie,Brie Premium,Dutch Heritage,180,Cow,34.6,52.4,3.9,Mesophilic,Acid,8.43,30,ISO22000,v2.0,Active,CHEM-104,2023-10-24,Review pending
424614,RCP74595,Parmesan,Parmesan Extra Aged,American Style,30,Cow,30.8,46.8,1.67,Washed Rind,Enzymatic,12.53,21,Halal,v4.0,Archived,CHEM-148,2023-03-16,Review pending
752294,RCP67687,Parmesan,Parmesan Light,Fusion Modern,90,Cow,25.7,40.0,3.65,Mixed Culture,Rennet,17.17,14,None,v1.0,Archived,CHEM-108,2020-01-29,Award-winning formula
490152,RCP15749,Cheddar,Cheddar Reserve,Traditional Italian,365,Buffalo,12.3,22.2,0.93,Washed Rind,Acid,18.87,21,Halal,v2.1,Active,CHEM-116,2024-10-27,Standard production
424616,RCP45819,Swiss,Swiss Premium,English Classic,60,Cow,40.5,31.9,3.11,Natural,Acid,19.5,365,None,v4.0,Active,CHEM-113,2023-09-04,Pilot batch
948901,RCP27208,Cheddar,Cheddar Reserve,French Artisan,60,Cow,37.4,52.7,1.17,Thermophilic,Heat-Acid,9.68,180,Halal,v2.1,Active,CHEM-148,2023-07-10,Domestic market
948909,RCP15486,Mozzarella,Mozzarella Artisan,Indonesian Local,90,Cow,22.2,37.4,0.74,Washed Rind,Heat-Acid,10.14,60,Halal,v3.1,Active,CHEM-139,2024-08-19,Award-winning formula
129711,RCP10061,Mozzarella,Mozzarella Bold,Indonesian Local,30,Cow,31.0,21.7,3.97,Thermophilic,Rennet,15.67,365,ISO22000,v4.0,Discontinued,CHEM-148,2023-10-02,Award-winning formula
785071,RCP84489,Mozzarella,Mozzarella Extra Aged,Fusion Modern,0,Cow,25.9,20.8,3.31,Mixed Culture,Acid,11.77,180,Organic,v1.1,Active,CHEM-137,2021-12-26,Standard production
686773,RCP13039,Cheddar,Cheddar Young,Indonesian Local,30,Goat,31.8,36.3,2.7,Mixed Culture,Enzymatic,16.34,21,ISO22000,v3.1,Archived,CHEM-138,2023-01-25,Pilot batch
293558,RCP58318,Camembert,Camembert Bold,Dutch Heritage,90,Buffalo,25.0,23.4,3.32,Mold-Ripened,Acid,19.04,21,Halal,v4.0,Active,CHEM-117,2020-09-12,Standard production
260793,RCP64380,Cheddar,Cheddar Light,Traditional Italian,0,Cow,17.2,66.8,3.22,Washed Rind,Heat-Acid,17.61,21,None,v3.1,Discontinued,CHEM-140,2019-11-10,Domestic market
588473,RCP70347,Emmental,Emmental Light,Fusion Modern,0,Cow,13.0,61.0,3.03,Mesophilic,Rennet,11.1,60,None,v1.0,Discontinued,CHEM-117,2020-08-28,Award-winning formula
129723,RCP35994,Gouda,Gouda Classic,Fusion Modern,365,Cow,33.4,61.6,3.08,Washed Rind,Acid,20.82,180,None,v3.1,Active,CHEM-102,2020-04-03,Export grade
