equipment_id,asset_tag,equipment_name,equipment_type,manufacturer,model_number,serial_number,installation_date,last_maintenance_date,next_maintenance_due,plant_area,capacity_liters_hr,power_consumption_kw,status,maintenance_contract,asset_value_idr,depreciation_years,responsible_team,iot_enabled,notes
3763615,AST781584,Scherjon Cooling Tank Compact,Cooling Tank,OMVE,MDL-6684-E,SN31752362,2009-11-06,2024-10-28,2024-01-30,Receiving,465.0,155.4,Out of Service,Parts Only,2296800000.0,7,Operations,No,Good condition
7040418,AST291272,Alfa Laval Butter Churn Compact,Butter Churn,Paul Mueller,MDL-1642-A,SN40117936,2012-04-20,2022-05-30,2025-07-22,Aging Room,199.0,230.5,Operational,None,2002940000.0,5,External Contractor,Yes,Aging unit
6352304,AST138942,OMVE Pasteurizer Elite,Pasteurizer,OMVE,MDL-8748-D,SN95126831,2015-10-17,2019-11-19,2025-05-05,Laboratory,2460.0,25.7,Decommissioned,None,7416890000.0,10,Engineering A,Yes,Scheduled for replacement
8121776,AST151356,Feldmeier Dryer Plus,Dryer,OMVE,MDL-5351-E,SN29970402,2015-11-16,2017-10-15,2024-10-13,Receiving,2064.0,223.8,Under Maintenance,Labour Only,6096520000.0,15,Utilities,Yes,Good condition
8973746,AST685969,Krones Homogenizer Pro,Homogenizer,OMVE,MDL-9262-A,SN31825084,2014-03-24,2018-09-21,2026-11-07,Aging Room,1409.0,73.7,Operational,None,3698340000.0,10,Engineering A,Yes,Critical line
1863089,AST342528,Pasilac Vat Cheese Maker Compact,Vat Cheese Maker,Scherjon,MDL-1389-A,SN13143567,2018-11-16,2024-04-18,2024-03-15,CIP Room,1892.0,206.8,Operational,Full Service,2000320000.0,5,External Contractor,No,Good condition
8285617,AST178330,SPX Flow Cooling Tank Pro,Cooling Tank,Tetra Pak,MDL-8802-E,SN83456040,2009-08-24,2023-10-17,2026-09-02,Receiving,1762.0,411.5,Operational,Parts Only,10145370000.0,5,External Contractor,No,Good condition
5631417,AST288469,Scherjon Vat Cheese Maker Standard,Vat Cheese Maker,Krones,MDL-7267-A,SN47359901,2010-05-07,2021-07-11,2025-02-25,Receiving,1529.0,369.0,Operational,Parts Only,40110110000.0,10,External Contractor,No,Backup unit
7466429,AST622850,OMVE Butter Churn Elite,Butter Churn,Pasilac,MDL-1322-B,SN40584828,2022-02-23,2024-05-17,2026-04-19,CIP Room,356.0,151.8,Out of Service,Full Service,20778340000.0,20,Utilities,Yes,High performer
6319553,AST160093,Paul Mueller Filling Machine Elite,Filling Machine,OMVE,MDL-8253-E,SN71748633,2005-09-06,2005-12-07,2026-04-05,Loading Dock,5529.0,481.1,Operational,Labour Only,3048370000.0,15,Engineering A,No,Aging unit
8515010,AST143818,Alfa Laval Centrifuge Plus,Centrifuge,SPX Flow,MDL-3727-C,SN91673178,2005-05-14,2015-03-31,2025-08-17,Processing,1661.0,233.6,Operational,None,10795260000.0,20,Engineering A,Yes,High performer
2846148,AST289196,Paul Mueller UHT Unit Industrial,UHT Unit,Paul Mueller,MDL-8166-A,SN97166714,2006-02-02,2023-03-05,2024-07-29,Processing,2570.0,285.6,Operational,Labour Only,1304900000.0,7,Engineering B,Yes,Good condition
7990729,AST393376,Scherjon Vat Cheese Maker Industrial,Vat Cheese Maker,Krones,MDL-5869-D,SN59305101,2008-08-21,2014-08-15,2026-10-20,Processing,360.0,436.3,Under Maintenance,Full Service,3169620000.0,10,Engineering A,No,Recently overhauled
4255182,AST512528,Alfa Laval Pasteurizer Max,Pasteurizer,Krones,MDL-3370-D,SN28173493,2008-08-14,2018-07-12,2025-01-11,Laboratory,4294.0,114.6,Standby,Parts Only,6436140000.0,10,Utilities,No,Recently overhauled
9203152,AST815197,GEA Group CIP System Plus,CIP System,Krones,MDL-1749-E,SN64839675,2011-02-20,2016-08-03,2026-01-02,Loading Dock,1086.0,476.3,Operational,Labour Only,3585390000.0,20,Utilities,Yes,Good condition
3763665,AST623665,GEA Group Pasteurizer Pro,Pasteurizer,SPX Flow,MDL-4036-E,SN26531465,2009-04-07,2014-11-17,2026-04-29,CIP Room,1335.0,135.2,Operational,None,4137180000.0,10,External Contractor,Yes,Recently overhauled
4877777,AST885199,Tetra Pak Cooling Tank Mini,Cooling Tank,Krones,MDL-3855-C,SN93952264,2010-08-22,2024-05-20,2024-02-10,Laboratory,961.0,69.0,Decommissioned,Parts Only,579190000.0,20,Engineering A,Yes,Good condition
2780626,AST564709,Alfa Laval Pasteurizer Compact,Pasteurizer,Alfa Laval,MDL-1558-C,SN36848194,2022-12-12,2024-07-08,2025-05-18,Receiving,47.0,16.2,Operational,Extended Warranty,38062170000.0,5,Engineering B,No,Aging unit
4845026,AST591303,Tetra Pak Dryer Compact,Dryer,OMVE,MDL-8979-C,SN90211938,2006-04-06,2012-10-07,2025-04-19,Receiving,831.0,484.2,Operational,Full Service,391100000.0,20,Engineering A,No,Critical line
1076708,AST433877,GEA Group Centrifuge Pro,Centrifuge,Tetra Pak,MDL-3759-E,SN87303860,2008-12-15,2018-06-28,2025-11-15,Packaging,2046.0,45.8,Operational,None,2028830000.0,20,Engineering B,No,Good condition
9268714,AST245549,Pasilac Filling Machine Plus,Filling Machine,OMVE,MDL-8100-D,SN17409306,2007-07-24,2023-01-25,2024-10-18,CIP Room,486.0,100.9,Under Maintenance,Labour Only,1692730000.0,5,External Contractor,No,Critical line
4058604,AST586573,Krones Butter Churn Elite,Butter Churn,Alfa Laval,MDL-4846-D,SN94814511,2020-05-13,2024-05-22,2025-09-03,CIP Room,3166.0,67.2,Operational,Labour Only,56288780000.0,5,Operations,No,Recently overhauled
8809974,AST407035,Krones Butter Churn Standard,Butter Churn,Alfa Laval,MDL-6346-D,SN63815770,2021-12-09,2023-11-09,2024-09-03,Laboratory,7615.0,325.9,Operational,Parts Only,2967180000.0,20,Utilities,Yes,Recently overhauled
4255225,AST221050,GEA Group Centrifuge Mini,Centrifuge,Paul Mueller,MDL-2584-C,SN97269421,2015-08-15,2017-03-14,2024-09-07,Packaging,1671.0,209.6,Operational,Parts Only,10944400000.0,10,External Contractor,No,Good condition
8973821,AST643849,Krones Vat Cheese Maker Compact,Vat Cheese Maker,Pasilac,MDL-1666-B,SN12011526,2005-09-08,2011-03-16,2025-07-29,Processing,1470.0,4.0,Under Maintenance,Labour Only,67674360000.0,10,External Contractor,No,Backup unit
6057471,AST951219,Tetra Pak Vat Cheese Maker Mini,Vat Cheese Maker,Feldmeier,MDL-1079-A,SN89281191,2013-04-20,2016-04-25,2026-07-14,Processing,1600.0,49.3,Operational,Full Service,2001790000.0,5,External Contractor,No,Good condition
6286850,AST235677,Feldmeier Pasteurizer Elite,Pasteurizer,Pasilac,MDL-2966-A,SN27203654,2011-03-30,2018-02-05,2026-01-09,Aging Room,1022.0,8.2,Operational,Labour Only,9987520000.0,10,Utilities,No,Backup unit
5926403,AST619136,Scherjon CIP System Max,CIP System,Pasilac,MDL-2510-C,SN61252065,2006-05-15,2010-06-06,2025-02-13,CIP Room,1023.0,228.4,Operational,Full Service,169397080000.0,7,Engineering B,No,Good condition
4615682,AST574397,Pasilac Vat Cheese Maker Standard,Vat Cheese Maker,Scherjon,MDL-3309-D,SN47602469,2007-09-26,2015-01-10,2024-12-07,Receiving,16684.0,315.9,Operational,Full Service,3337110000.0,7,Operations,Yes,Recently overhauled
7859718,AST302551,OMVE Vat Cheese Maker Industrial,Vat Cheese Maker,OMVE,MDL-1664-C,SN85274859,2016-03-17,2021-08-10,2024-08-29,CIP Room,1446.0,458.9,Operational,Full Service,48500570000.0,10,Engineering B,Yes,High performer
3468812,AST522438,Pasilac Filling Machine Max,Filling Machine,GEA Group,MDL-3648-D,SN42116998,2015-04-07,2016-10-02,2026-08-16,Laboratory,9877.0,284.0,Standby,Full Service,5160810000.0,7,Engineering B,No,Vibration issue
8711697,AST161244,Pasilac Filling Machine Pro,Filling Machine,SPX Flow,MDL-5996-A,SN14063725,2006-03-13,2020-06-27,2026-07-12,Cold Storage,1200.0,15.1,Standby,None,227300000.0,5,External Contractor,Yes,Scheduled for replacement
1797654,AST203919,Krones Homogenizer Max,Homogenizer,Tetra Pak,MDL-6558-D,SN50969380,2017-09-26,2023-02-26,2024-11-03,Receiving,774.0,387.1,Operational,Full Service,365590000.0,5,External Contractor,Yes,High performer
2059799,AST399793,Pasilac Filling Machine Elite,Filling Machine,Paul Mueller,MDL-3620-B,SN22721074,2012-02-19,2016-05-07,2026-10-13,Loading Dock,1390.0,51.3,Under Maintenance,Parts Only,984640000.0,15,Engineering B,No,Aging unit
5631511,AST717496,Krones Dryer Elite,Dryer,Krones,MDL-6843-B,SN39633118,2018-03-04,2024-03-08,2026-12-02,Laboratory,1004.0,387.5,Under Maintenance,Parts Only,4696850000.0,20,Engineering B,Yes,Aging unit
5336610,AST710664,Paul Mueller CIP System Mini,CIP System,Krones,MDL-4803-E,SN34382281,2006-01-18,2022-12-02,2024-06-02,Receiving,1107.0,32.8,Decommissioned,Labour Only,11273810000.0,15,Utilities,No,Vibration issue
5565988,AST705505,OMVE Vat Cheese Maker Mini,Vat Cheese Maker,GEA Group,MDL-2735-C,SN26666600,2015-07-12,2016-12-04,2026-06-18,Processing,1194.0,109.4,Operational,Full Service,102340290000.0,20,Utilities,No,Backup unit
3960357,AST912603,Feldmeier Homogenizer Standard,Homogenizer,OMVE,MDL-4191-C,SN65058520,2020-12-07,2023-11-21,2026-12-27,CIP Room,2977.0,326.1,Operational,None,53824920000.0,5,Engineering B,No,Recently overhauled
4255271,AST279292,Paul Mueller Pasteurizer Max,Pasteurizer,Krones,MDL-9864-C,SN62134959,2021-09-29,2024-02-11,2024-01-22,Cold Storage,803.0,363.9,Out of Service,Parts Only,2719620000.0,10,Utilities,Yes,Vibration issue
9334320,AST997516,OMVE UHT Unit Max,UHT Unit,SPX Flow,MDL-2046-A,SN62026632,2010-12-15,2021-06-02,2024-10-02,Aging Room,32.0,282.1,Operational,Full Service,835410000.0,15,Utilities,No,Recently overhauled
3436086,AST643338,Paul Mueller Filling Machine Plus,Filling Machine,Scherjon,MDL-9261-D,SN39209697,2015-02-11,2020-03-22,2024-05-13,Laboratory,5288.0,406.5,Operational,Full Service,23561670000.0,7,External Contractor,Yes,Recently overhauled
2682425,AST776324,Pasilac Homogenizer Standard,Homogenizer,Krones,MDL-3792-D,SN18883368,2014-06-17,2021-06-21,2024-05-13,Packaging,1296.0,413.0,Operational,Labour Only,150015120000.0,5,External Contractor,No,Vibration issue
9989689,AST880243,Alfa Laval Centrifuge Industrial,Centrifuge,GEA Group,MDL-6309-A,SN57771063,2007-11-03,2024-05-03,2026-06-17,Laboratory,7299.0,286.4,Operational,Labour Only,1029470000.0,15,Utilities,No,Scheduled for replacement
1142335,AST495102,Feldmeier Homogenizer Plus,Homogenizer,Alfa Laval,MDL-2765-D,SN74928449,2007-12-14,2010-11-27,2024-08-28,Receiving,2554.0,129.6,Operational,Full Service,4369100000.0,10,External Contractor,Yes,Vibration issue
5598793,AST752596,Paul Mueller Centrifuge Compact,Centrifuge,Tetra Pak,MDL-9743-C,SN63833570,2014-02-09,2017-09-03,2025-12-16,Packaging,498.0,232.7,Out of Service,Extended Warranty,3727650000.0,7,Operations,No,High performer
8973916,AST339874,Krones UHT Unit Compact,UHT Unit,Tetra Pak,MDL-2866-B,SN37551348,2008-02-12,2017-04-11,2024-07-05,Packaging,7847.0,134.1,Standby,Parts Only,85930000.0,10,Operations,No,Vibration issue
8023648,AST874216,Feldmeier Pasteurizer Compact,Pasteurizer,SPX Flow,MDL-2185-E,SN72088680,2008-08-28,2016-11-12,2026-06-16,Cold Storage,2923.0,307.2,Operational,Labour Only,14074830000.0,5,External Contractor,No,Aging unit
1896035,AST617858,Paul Mueller CIP System Industrial,CIP System,Scherjon,MDL-3978-E,SN58218579,2011-05-24,2016-06-26,2026-05-06,Packaging,1593.0,488.1,Under Maintenance,Parts Only,20722840000.0,10,Utilities,No,Backup unit
6876777,AST999769,Scherjon CIP System Pro,CIP System,Tetra Pak,MDL-7404-B,SN90958060,2013-04-19,2016-05-01,2026-01-10,Aging Room,333.0,409.1,Operational,Parts Only,10045050000.0,10,Utilities,Yes,Backup unit
6254186,AST440699,SPX Flow Dryer Elite,Dryer,Alfa Laval,MDL-5722-E,SN57683787,2008-11-05,2011-03-24,2025-06-06,Laboratory,9802.0,183.2,Out of Service,Extended Warranty,7782980000.0,15,Utilities,Yes,Aging unit
8842859,AST187949,OMVE Centrifuge Industrial,Centrifuge,Paul Mueller,MDL-3767-C,SN10963150,2015-06-24,2018-01-05,2025-03-06,Laboratory,2733.0,420.2,Operational,Extended Warranty,19325500000.0,7,External Contractor,Yes,Backup unit
3960433,AST467925,SPX Flow Filling Machine Standard,Filling Machine,Feldmeier,MDL-5120-D,SN24927285,2005-08-09,2008-01-28,2024-06-16,Laboratory,630.0,177.6,Decommissioned,Labour Only,483590000.0,15,Engineering A,No,Aging unit
5500532,AST792866,Scherjon Pasteurizer Industrial,Pasteurizer,Feldmeier,MDL-4965-B,SN44868565,2009-05-11,2010-03-21,2026-05-16,Loading Dock,525.0,262.9,Operational,Parts Only,631040000.0,10,Engineering B,Yes,Aging unit
6712955,AST933784,Feldmeier Butter Churn Elite,Butter Churn,Tetra Pak,MDL-5171-A,SN55224599,2014-01-07,2018-08-19,2026-12-22,Laboratory,2008.0,204.0,Operational,Full Service,4098580000.0,15,Engineering A,Yes,Scheduled for replacement
4189823,AST795713,OMVE UHT Unit Max,UHT Unit,SPX Flow,MDL-3045-A,SN91092835,2013-04-20,2014-07-15,2024-09-18,Processing,616.0,422.9,Operational,Full Service,4405230000.0,7,Engineering A,No,Critical line
5762701,AST246364,Tetra Pak Homogenizer Max,Homogenizer,Alfa Laval,MDL-2371-A,SN68388424,2016-08-24,2018-12-01,2024-03-01,Receiving,245.0,151.2,Operational,Parts Only,3050080000.0,15,Engineering B,No,Critical line
8515214,AST504460,GEA Group CIP System Plus,CIP System,Alfa Laval,MDL-2867-D,SN34894985,2013-11-08,2024-06-17,2026-03-08,Cold Storage,6256.0,281.2,Under Maintenance,Parts Only,11571190000.0,5,External Contractor,Yes,High performer
1437327,AST473462,GEA Group Pasteurizer Industrial,Pasteurizer,Scherjon,MDL-5012-E,SN23073097,2012-05-16,2021-04-22,2025-09-04,Aging Room,850.0,282.5,Operational,Labour Only,4313570000.0,15,Utilities,No,Critical line
6155921,AST474859,Alfa Laval Centrifuge Pro,Centrifuge,Scherjon,MDL-4749-D,SN63511004,2012-10-09,2020-12-21,2026-04-18,CIP Room,445.0,484.7,Under Maintenance,Parts Only,108235020000.0,10,Engineering B,No,Vibration issue
1142418,AST471134,Scherjon Homogenizer Elite,Homogenizer,Tetra Pak,MDL-7764-A,SN40285413,2008-03-13,2020-10-18,2024-01-01,Aging Room,225.0,378.9,Operational,Full Service,94716590000.0,15,Operations,No,Scheduled for replacement
5598870,AST940750,GEA Group Centrifuge Max,Centrifuge,GEA Group,MDL-1549-A,SN13137226,2018-07-19,2020-11-12,2026-04-08,CIP Room,6277.0,318.5,Operational,Labour Only,22263410000.0,15,Engineering A,No,Backup unit
9858716,AST208705,Pasilac Vat Cheese Maker Mini,Vat Cheese Maker,SPX Flow,MDL-2868-D,SN94050308,2014-10-09,2018-03-08,2024-05-15,Aging Room,2117.0,389.9,Under Maintenance,Labour Only,762400000.0,20,Engineering B,No,Good condition
7368354,AST658766,OMVE Pasteurizer Elite,Pasteurizer,Paul Mueller,MDL-1019-B,SN58572839,2019-09-20,2023-03-25,2025-10-03,Cold Storage,128.0,39.1,Decommissioned,Full Service,3644340000.0,5,Engineering B,Yes,Critical line
7204521,AST456378,Paul Mueller Centrifuge Plus,Centrifuge,Feldmeier,MDL-8019-D,SN34817212,2008-12-29,2012-11-19,2026-04-02,Aging Room,669.0,308.9,Operational,Parts Only,1495140000.0,20,Engineering A,Yes,Scheduled for replacement
6680234,AST109505,Scherjon CIP System Pro,CIP System,Pasilac,MDL-2962-B,SN84449972,2007-03-30,2012-03-09,2026-08-06,Receiving,348.0,459.5,Operational,Extended Warranty,3878530000.0,20,Operations,No,High performer
5303979,AST878906,Feldmeier Cooling Tank Plus,Cooling Tank,GEA Group,MDL-7578-A,SN63894524,2017-10-20,2017-11-18,2025-01-11,Cold Storage,547.0,33.7,Operational,Extended Warranty,12723360000.0,20,Operations,Yes,Vibration issue
8515245,AST953430,Pasilac Butter Churn Mini,Butter Churn,Paul Mueller,MDL-7928-E,SN90662952,2009-10-29,2018-10-25,2025-04-15,Processing,16559.0,6.1,Operational,Full Service,13785900000.0,20,Engineering B,Yes,Aging unit
4615856,AST998146,Pasilac Vat Cheese Maker Plus,Vat Cheese Maker,SPX Flow,MDL-9968-B,SN42732675,2007-08-28,2009-10-04,2025-12-26,Processing,26174.0,478.1,Operational,Parts Only,4897250000.0,15,External Contractor,No,High performer
7302838,AST149705,SPX Flow Centrifuge Plus,Centrifuge,Feldmeier,MDL-7144-C,SN76555152,2016-08-05,2024-08-07,2024-08-20,Aging Room,3878.0,3.2,Operational,Parts Only,23643070000.0,5,External Contractor,Yes,Scheduled for replacement
4452028,AST288605,Scherjon Homogenizer Pro,Homogenizer,SPX Flow,MDL-3273-C,SN50524412,2013-04-25,2023-12-07,2024-11-28,Loading Dock,707.0,183.4,Operational,Labour Only,2487910000.0,10,Utilities,No,Vibration issue
4845252,AST632165,OMVE Dryer Standard,Dryer,Scherjon,MDL-5714-B,SN17253096,2021-07-13,2022-01-08,2025-04-08,Packaging,322.0,299.5,Operational,None,426840000.0,15,Operations,Yes,Aging unit
6680261,AST869005,OMVE CIP System Max,CIP System,Paul Mueller,MDL-6705-A,SN98935321,2008-07-09,2023-10-06,2026-10-28,Processing,5013.0,333.4,Operational,Parts Only,995990000.0,10,External Contractor,No,Backup unit
1470156,AST773665,Alfa Laval Dryer Industrial,Dryer,Scherjon,MDL-1726-A,SN39088105,2014-12-02,2023-06-20,2024-06-07,Packaging,145.0,165.7,Operational,None,18245330000.0,10,External Contractor,No,Critical line
6614735,AST519970,GEA Group UHT Unit Plus,UHT Unit,GEA Group,MDL-5689-B,SN44404559,2008-08-30,2009-05-11,2025-09-14,Cold Storage,2444.0,481.6,Operational,Full Service,18518340000.0,5,Engineering B,Yes,High performer
5467856,AST773973,Paul Mueller UHT Unit Elite,UHT Unit,Scherjon,MDL-3587-B,SN27903579,2007-05-12,2016-06-05,2026-05-31,Packaging,201.0,146.3,Operational,None,47931390000.0,20,Engineering B,Yes,Critical line
9334480,AST700919,Krones Filling Machine Max,Filling Machine,Paul Mueller,MDL-5385-E,SN39311966,2012-05-11,2022-09-24,2024-11-30,Laboratory,561.0,173.8,Operational,Full Service,6831730000.0,15,Utilities,Yes,Good condition
7761615,AST980154,Tetra Pak Centrifuge Pro,Centrifuge,Paul Mueller,MDL-8327-A,SN65622631,2019-07-07,2023-07-13,2025-08-09,Aging Room,4227.0,455.9,Under Maintenance,Parts Only,5573020000.0,5,Operations,No,Aging unit
4157140,AST552341,SPX Flow Pasteurizer Elite,Pasteurizer,SPX Flow,MDL-7920-D,SN58735799,2006-02-23,2019-09-05,2026-12-09,Packaging,896.0,469.5,Decommissioned,Labour Only,5848740000.0,10,Engineering A,No,Good condition
7761626,AST399168,Alfa Laval Cooling Tank Elite,Cooling Tank,GEA Group,MDL-6360-E,SN98511161,2021-08-01,2023-06-27,2026-09-15,Loading Dock,2979.0,37.9,Operational,Labour Only,1817200000.0,7,External Contractor,No,Scheduled for replacement
8548060,AST353902,Scherjon CIP System Max,CIP System,OMVE,MDL-1860-B,SN19688696,2007-02-18,2011-12-19,2026-06-14,Cold Storage,728.0,110.7,Under Maintenance,Labour Only,3050770000.0,5,External Contractor,Yes,Backup unit
4878046,AST969258,Tetra Pak Centrifuge Industrial,Centrifuge,GEA Group,MDL-7035-A,SN15265659,2011-01-13,2019-08-15,2024-05-30,Receiving,6688.0,7.1,Under Maintenance,Parts Only,106490000.0,5,Engineering B,No,Critical line
6319839,AST113127,Alfa Laval Filling Machine Mini,Filling Machine,OMVE,MDL-2818-C,SN97418939,2020-07-08,2022-12-27,2024-05-02,Loading Dock,364.0,112.7,Operational,None,463100000.0,5,Utilities,No,Critical line
8515294,AST498951,Alfa Laval Pasteurizer Mini,Pasteurizer,Alfa Laval,MDL-3895-D,SN34332116,2015-01-10,2023-08-07,2025-08-31,CIP Room,2071.0,151.8,Standby,Parts Only,9423050000.0,10,Engineering A,Yes,Critical line
4943589,AST688976,Feldmeier Dryer Pro,Dryer,Tetra Pak,MDL-9743-B,SN50790163,2022-02-18,2024-02-25,2025-04-02,Loading Dock,8978.0,5.8,Under Maintenance,None,17446210000.0,20,Operations,No,Good condition
5992166,AST348903,Feldmeier CIP System Mini,CIP System,Paul Mueller,MDL-5681-E,SN90542215,2014-08-22,2022-08-06,2026-07-22,Loading Dock,291.0,404.2,Operational,Parts Only,1567360000.0,5,External Contractor,Yes,High performer
1142503,AST589798,Tetra Pak UHT Unit Elite,UHT Unit,Krones,MDL-1295-C,SN14443358,2016-11-25,2019-01-18,2025-04-16,CIP Room,2327.0,428.1,Operational,Full Service,6205680000.0,20,Engineering B,Yes,Aging unit
6811368,AST829263,Feldmeier Dryer Max,Dryer,Krones,MDL-1814-A,SN82145323,2011-01-11,2015-09-07,2025-12-06,Laboratory,2550.0,232.0,Operational,Labour Only,494830000.0,10,Operations,Yes,Scheduled for replacement
8908525,AST399248,Alfa Laval Vat Cheese Maker Industrial,Vat Cheese Maker,Paul Mueller,MDL-5814-C,SN60830772,2008-12-02,2019-11-27,2024-02-21,Cold Storage,341.0,347.9,Operational,Parts Only,30147240000.0,10,Engineering A,No,High performer
2649847,AST623886,Pasilac Filling Machine Standard,Filling Machine,Tetra Pak,MDL-9721-A,SN92846299,2005-08-28,2020-04-24,2025-02-01,Cold Storage,1890.0,58.3,Under Maintenance,Extended Warranty,5691550000.0,15,Utilities,No,Critical line
9563898,AST849363,Tetra Pak Homogenizer Compact,Homogenizer,GEA Group,MDL-7997-C,SN83320114,2005-11-23,2009-02-03,2025-08-23,Processing,758.0,486.8,Operational,Labour Only,5886900000.0,10,Engineering A,No,Scheduled for replacement
2125573,AST104084,Feldmeier Filling Machine Plus,Filling Machine,Alfa Laval,MDL-8151-C,SN99151984,2006-11-23,2009-07-27,2026-08-22,Processing,5024.0,315.6,Operational,Full Service,376350000.0,10,Operations,No,High performer
7827210,AST747131,Scherjon Vat Cheese Maker Plus,Vat Cheese Maker,Krones,MDL-9151-C,SN15174966,2017-12-18,2019-05-29,2025-05-07,Processing,272.0,210.0,Under Maintenance,Labour Only,8599760000.0,20,Utilities,No,Recently overhauled
1175308,AST945252,Pasilac Centrifuge Max,Centrifuge,GEA Group,MDL-7695-E,SN45416669,2019-03-14,2023-08-02,2025-06-07,CIP Room,1007.0,499.9,Under Maintenance,Full Service,2943680000.0,7,Engineering A,Yes,Critical line
